Timestamp,Session ID,Filename,Filesize (Bytes),Request Type,Model Used,Input Tokens,Output Tokens,Grounded Searches Performed,Token Cost USD,Fixed Cost USD,Total Estimated Cost USD
2025-06-11T06:26:19.692964+00:00,6fcabf0f-95cc-4f89-b5b2-ed4840e71134,pds_extraction_for_Glass-Fiber-Reinforced Plastic Paneling (ASTM D 5319),0,grounded_search_llm,gemini-2.0-flash,980,3398,1,0.00145720,0.03500000,0.03645720
2025-06-11T06:26:56.958966+00:00,6fcabf0f-95cc-4f89-b5b2-ed4840e71134,Exceliner___Glasliner_FRP_Panels_Brochure.pdf,977032,pdf_validation_with_report,gemini-2.0-flash,2881,363,0,0.00043330,0.00000000,0.00043330
2025-06-11T06:27:06.817978+00:00,6fcabf0f-95cc-4f89-b5b2-ed4840e71134,Glasliner_FRP_Panels.pdf,1530059,pdf_validation_with_report,gemini-2.0-flash,2974,377,0,0.00044820,0.00000000,0.00044820
2025-06-11T06:27:17.159155+00:00,6fcabf0f-95cc-4f89-b5b2-ed4840e71134,Crane_Composites_Glasbord_Fiberglass_Reinforced_Plastic__FRP__Panels_-_Summary_Brochure.pdf,2996228,pdf_validation_with_report,gemini-2.0-flash,2630,377,0,0.00041380,0.00000000,0.00041380
2025-06-11T06:30:51.680743+00:00,376b204f-d018-43a2-a028-68fc71657716,Scripps Mercy 226113 Compressed Air Piping for Healthcare Facilities.pdf,869004,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1810,2008,0,0.00147630,0.00000000,0.00147630
2025-06-11T06:34:07.454470+00:00,376b204f-d018-43a2-a028-68fc71657716,pds_extraction_for_Copper Medical Gas Tube,0,grounded_search_llm,gemini-2.0-flash,709,4115,1,0.00171690,0.03500000,0.03671690
2025-06-11T06:34:29.755630+00:00,376b204f-d018-43a2-a028-68fc71657716,66a08d4b6481189009cc5ca88e8a59dd.pdf,991608,standard_llm_validation,gemini-2.0-flash,3570,285,0,0.00047100,0.00000000,0.00047100
2025-06-11T06:53:26.714510+00:00,376b204f-d018-43a2-a028-68fc71657716,Cambridge-Lee_Type_L_ACR_Oxy_Tubing_Specification_Sheet.pdf,186812,pdf_validation_with_report,gemini-2.0-flash,1889,275,0,0.00029890,0.00000000,0.00029890
2025-06-11T06:53:33.837152+00:00,376b204f-d018-43a2-a028-68fc71657716,IUSA_Cambridge-Lee_Industries_-_OXY___MEDICAL_GAS___REFRIGERATION_COPPER_TUBING.pdf,3881511,pdf_validation_with_report,gemini-2.0-flash,2869,290,0,0.00040290,0.00000000,0.00040290
2025-06-11T06:53:44.078110+00:00,376b204f-d018-43a2-a028-68fc71657716,Copper_Tube_for_Construction_Applications.pdf,91549,pdf_validation_with_report,gemini-2.0-flash,2446,282,0,0.00035740,0.00000000,0.00035740
2025-06-11T07:25:40.511746+00:00,b3a4f977-0c4e-46a9-ac8b-5ff197943dd6,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,0,0,0,0.00000000,0.00000000,0.00000000
2025-06-11T08:03:46.327485+00:00,99aa05ce-d6e9-480f-84cc-22822e5c8d1f,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,39336,49403,0,0.03554220,0.00000000,0.03554220
2025-06-11T08:19:12.251144+00:00,f9dd4173-0c40-43e7-992e-3eb514952282,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19642,28312,0,0.01993350,0.00000000,0.01993350
2025-06-11T08:25:02.452957+00:00,61e0f4c8-b2e9-4a73-8fdb-3b5886e1cd2f,Mercy Ped Access 260533 Raceways.pdf,3330454,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1761,1849,0,0.00137355,0.00000000,0.00137355
2025-06-11T08:34:20.794966+00:00,ef124ccf-2fa4-4350-a04a-fdea409d100a,Mercy Ped Access 260533 Raceways.pdf,3330454,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1761,2291,0,0.00163875,0.00000000,0.00163875
2025-06-11T08:41:11.880672+00:00,b7be0da8-5ecb-4683-8d41-11a106b365d1,Mercy Ped Access 260533 Raceways.pdf,3330454,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1776,1880,0,0.00139440,0.00000000,0.00139440
2025-06-11T08:45:44.016105+00:00,b7be0da8-5ecb-4683-8d41-11a106b365d1,pds_extraction_for_Rigid Galvanized Steel (RGS) Conduit,0,grounded_search_llm,gemini-2.0-flash,629,4543,1,0.00188010,0.03500000,0.03688010
2025-06-11T08:55:05.797610+00:00,54f1285f-9d71-48ef-9c38-b90994d9d07c,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1859,1140,0,0.00096285,0.00000000,0.00096285
2025-06-11T08:56:52.246066+00:00,6b08b1db-0ef0-419d-8de9-f2465e37e9d2,SDIA 083323 Overhead Coiling Doors.pdf,323268,fast_llm_extraction,gemini-2.5-flash-preview-05-20,6112,9231,0,0.00645540,0.00000000,0.00645540
2025-06-11T09:11:19.851835+00:00,6b08b1db-0ef0-419d-8de9-f2465e37e9d2,"pds_extraction_for_Steel Door Curtain Slats (Zinc-Coated, Cold-Rolled Structural-Steel Sheet)",0,grounded_search_llm,gemini-2.0-flash,669,2435,1,0.00104090,0.03500000,0.03604090
2025-06-11T09:11:47.052962+00:00,6b08b1db-0ef0-419d-8de9-f2465e37e9d2,"pds_extraction_for_Steel Door Curtain Slats (Zinc-Coated, Cold-Rolled Structural-Steel Sheet)",0,grounded_search_llm,gemini-2.0-flash,669,1597,1,0.00070570,0.03500000,0.03570570
2025-06-11T09:12:36.498724+00:00,6b08b1db-0ef0-419d-8de9-f2465e37e9d2,Metal_Sales_T10_Panel_Specification_Data_Sheet.pdf,486895,pdf_validation_with_report,gemini-2.0-flash,2802,285,0,0.00039420,0.00000000,0.00039420
2025-06-11T09:12:45.696171+00:00,6b08b1db-0ef0-419d-8de9-f2465e37e9d2,C.H.I._Rolling_Steel_Door_Brochure.pdf,4195559,pdf_validation_with_report,gemini-2.0-flash,2530,274,0,0.00036260,0.00000000,0.00036260
2025-06-11T09:14:16.314872+00:00,6b08b1db-0ef0-419d-8de9-f2465e37e9d2,"pds_extraction_for_Counterbalance Spring (Oil-Tempered, Heat-Treated Steel Helical Torsion)",0,grounded_search_llm,gemini-2.0-flash,726,3725,1,0.00156260,0.03500000,0.03656260
2025-06-11T09:14:45.940864+00:00,6b08b1db-0ef0-419d-8de9-f2465e37e9d2,969f43bd2a833217a293c5988a4423d2.pdf,486096,standard_llm_validation,gemini-2.0-flash,2922,289,0,0.00040780,0.00000000,0.00040780
2025-06-11T10:24:28.217361+00:00,c14ace79-d713-4cad-8293-f0317a8dea6f,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1901,1662,0,0.00128235,0.00000000,0.00128235
2025-06-11T10:25:24.054322+00:00,c14ace79-d713-4cad-8293-f0317a8dea6f,pds_extraction_for_Glass-Fiber-Reinforced Plastic Paneling,0,grounded_search_llm,gemini-2.0-flash,1073,4659,1,0.00197090,0.03500000,0.03697090
2025-06-11T10:25:48.382025+00:00,c14ace79-d713-4cad-8293-f0317a8dea6f,25690266333e9851094d1a052a35b8a5.pdf,1530059,standard_llm_validation,gemini-2.0-flash,2968,395,0,0.00045480,0.00000000,0.00045480
2025-06-11T10:31:51.178153+00:00,be49399e-0b41-4b9c-8515-dc630996fc73,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,3802,3470,0,0.00265230,0.00000000,0.00265230
2025-06-11T10:32:34.055846+00:00,be49399e-0b41-4b9c-8515-dc630996fc73,pds_extraction_for_Glass-Fiber-Reinforced Plastic Paneling,0,grounded_search_llm,gemini-2.0-flash,958,4892,1,0.00205260,0.03500000,0.03705260
2025-06-11T10:32:48.099044+00:00,be49399e-0b41-4b9c-8515-dc630996fc73,a925c998dbd1eaf028e586ab299c5369.pdf,209893,standard_llm_validation,gemini-2.0-flash,2967,388,0,0.00045190,0.00000000,0.00045190
2025-07-09T12:23:54.103904+00:00,a7382499-1d7b-477e-aad0-38eac7da1290,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1302,0,0.00109830,0.00000000,0.00109830
2025-07-09T12:24:31.103568+00:00,a7382499-1d7b-477e-aad0-38eac7da1290,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,1149,1,0.00052120,0.03500000,0.03552120
2025-07-09T12:25:14.033856+00:00,a7382499-1d7b-477e-aad0-38eac7da1290,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,2823,1,0.00119080,0.03500000,0.03619080
2025-07-09T21:43:29.163589+00:00,d3b5389d-a108-45b6-afa3-4e364c2d75a5,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,948,0,0.00088590,0.00000000,0.00088590
2025-07-09T21:47:53.790013+00:00,2394e5dc-f18c-4a5b-a530-7d8427222972,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,987,0,0.00090930,0.00000000,0.00090930
2025-07-09T21:53:38.212748+00:00,3a1af4bc-faac-4558-9c16-c9017a0aa9fd,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1901,0,0.00145770,0.00000000,0.00145770
2025-07-09T21:58:15.216459+00:00,4b83d010-fcea-4648-a2ab-60bb2ebd09a4,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1106,0,0.00098070,0.00000000,0.00098070
2025-07-09T22:00:05.529359+00:00,2a1676df-4b2e-426b-aa3b-2bfa76df4ce0,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1650,0,0.00130710,0.00000000,0.00130710
2025-07-15T12:34:00.188743+00:00,9b6b3ab3-4eb0-487d-acc6-0116f8653ed0,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,908,0,0.00086190,0.00000000,0.00086190
2025-07-19T12:00:15.421171+00:00,your_session_id_123,validation_your_session_id_123.pdf,268830,standard_llm_validation,gemini-2.0-flash,2667,223,0,0.00035590,0.00000000,0.00035590
2025-07-19T13:57:41.605627+00:00,cb483062-89e9-490f-b0f8-75fd470d737c,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1417,0,0.00116730,0.00000000,0.00116730
2025-07-19T14:00:42.084080+00:00,3829c98f-5c98-46fb-b99d-f4e0414d9476,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1726,0,0.00135270,0.00000000,0.00135270
2025-07-19T14:02:08.340987+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2644,215,0,0.00035040,0.00000000,0.00035040
2025-07-19T14:06:10.002095+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2644,215,0,0.00035040,0.00000000,0.00035040
2025-07-19T14:19:41.859586+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2644,215,0,0.00035040,0.00000000,0.00035040
2025-07-19T14:40:18.794098+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2644,215,0,0.00035040,0.00000000,0.00035040
2025-07-19T14:41:21.234832+00:00,N/A,validation_temp.pdf,275172,standard_llm_validation,gemini-2.0-flash,2646,240,0,0.00036060,0.00000000,0.00036060
2025-07-19T14:41:29.736147+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2644,213,0,0.00034960,0.00000000,0.00034960
2025-07-19T14:41:36.149854+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2590,215,0,0.00034500,0.00000000,0.00034500
2025-07-19T14:41:44.239022+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2715,224,0,0.00036110,0.00000000,0.00036110
2025-07-19T14:41:50.350838+00:00,N/A,validation_temp.pdf,135763,standard_llm_validation,gemini-2.0-flash,2757,208,0,0.00035890,0.00000000,0.00035890
2025-07-26T07:48:53.303321+00:00,47e96823-46e2-4b86-b0aa-6058b929cc90,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1461,0,0.00119370,0.00000000,0.00119370
2025-07-26T08:35:40.501421+00:00,705d83c6-7142-43bc-89e0-d7c120aed303,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,2175,0,0.00162210,0.00000000,0.00162210
2025-07-27T05:34:58.987839+00:00,fb14c801-b990-4a69-b095-5f3d9d9a274d,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,670,0,0.00071910,0.00000000,0.00071910
2025-07-27T05:38:18.367574+00:00,08ca7427-12c2-477e-9399-ac1bb37545ca,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1705,0,0.00134010,0.00000000,0.00134010
2025-07-27T05:41:01.232459+00:00,ccd9cf65-46e9-4503-809c-492811011c5c,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1503,0,0.00121890,0.00000000,0.00121890
2025-07-27T05:43:20.616202+00:00,a55018b0-9a2c-45ef-a87f-76ef269aac89,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1419,0,0.00116850,0.00000000,0.00116850
2025-07-27T06:02:13.019689+00:00,a819187a-3cee-4a0b-80e4-c54697ec58a2,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1476,0,0.00120270,0.00000000,0.00120270
2025-07-27T06:02:42.606804+00:00,a819187a-3cee-4a0b-80e4-c54697ec58a2,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,626,2342,1,0.00099940,0.03500000,0.03599940
2025-07-27T06:03:11.783215+00:00,a819187a-3cee-4a0b-80e4-c54697ec58a2,e03c5f00a8d873b70f8ff6baa7cc02dc.pdf,116579,standard_llm_validation,gemini-2.0-flash,2514,248,0,0.00035060,0.00000000,0.00035060
2025-07-27T06:45:03.677822+00:00,46c2276e-ef2b-4bde-899d-e32c6a63168e,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1505,0,0.00122010,0.00000000,0.00122010
2025-07-27T06:45:20.293367+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2634,199,0,0.00034300,0.00000000,0.00034300
2025-07-27T06:45:23.741105+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2580,196,0,0.00033640,0.00000000,0.00033640
2025-07-27T06:45:27.254771+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2705,190,0,0.00034650,0.00000000,0.00034650
2025-07-27T06:48:07.948031+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2634,199,0,0.00034300,0.00000000,0.00034300
2025-07-27T06:48:10.927028+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2580,196,0,0.00033640,0.00000000,0.00033640
2025-07-27T06:48:14.212862+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2705,190,0,0.00034650,0.00000000,0.00034650
2025-07-27T06:50:19.447765+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2634,199,0,0.00034300,0.00000000,0.00034300
2025-07-27T06:50:25.373662+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2580,196,0,0.00033640,0.00000000,0.00033640
2025-07-27T06:50:32.241157+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2705,189,0,0.00034610,0.00000000,0.00034610
2025-07-27T06:53:28.602378+00:00,21493e6f-75f8-4ba5-98bb-72ec250db022,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1305,0,0.00110010,0.00000000,0.00110010
2025-07-27T06:53:47.341712+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2641,212,0,0.00034890,0.00000000,0.00034890
2025-07-27T06:53:52.367964+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2587,196,0,0.00033710,0.00000000,0.00033710
2025-07-27T06:53:58.922915+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2712,191,0,0.00034760,0.00000000,0.00034760
2025-07-27T06:59:59.522637+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2641,212,0,0.00034890,0.00000000,0.00034890
2025-07-27T07:00:04.757855+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2587,214,0,0.00034430,0.00000000,0.00034430
2025-07-27T07:00:13.730751+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2712,196,0,0.00034960,0.00000000,0.00034960
2025-07-27T07:07:58.671754+00:00,02f9312f-7818-435d-a433-824b93ec589a,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1084,0,0.00096750,0.00000000,0.00096750
2025-07-27T07:08:21.342465+00:00,02f9312f-7818-435d-a433-824b93ec589a,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,2012,1,0.00086640,0.03500000,0.03586640
2025-07-27T07:08:50.010971+00:00,02f9312f-7818-435d-a433-824b93ec589a,ASTM_A706_A706M_-_09b_Standard_Specification_PDF.pdf,116579,pdf_validation_with_report,gemini-2.0-flash,2504,220,0,0.00033840,0.00000000,0.00033840
2025-07-27T07:08:53.790402+00:00,02f9312f-7818-435d-a433-824b93ec589a,Reinforcing_Bar_Specifications.pdf,141352,pdf_validation_with_report,gemini-2.0-flash,2810,192,0,0.00035780,0.00000000,0.00035780
2025-07-27T07:08:58.017647+00:00,02f9312f-7818-435d-a433-824b93ec589a,ASTM_STANDARDS_Product_standard_list.pdf,628628,pdf_validation_with_report,gemini-2.0-flash,0,0,0,0.00000000,0.00000000,0.00000000
2025-07-27T19:50:44.181405+00:00,cbbf4626-37cc-4ca0-92da-52cbedb534fa,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1636,0,0.00129870,0.00000000,0.00129870
2025-07-27T19:51:29.466281+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2650,199,0,0.00034460,0.00000000,0.00034460
2025-07-27T19:51:37.329293+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2596,207,0,0.00034240,0.00000000,0.00034240
2025-07-27T19:51:48.423716+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2721,220,0,0.00036010,0.00000000,0.00036010
2025-07-27T20:13:04.349366+00:00,13065881-2069-409a-ad85-7ee2df901667,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1088,0,0.00096990,0.00000000,0.00096990
2025-07-27T20:14:24.978964+00:00,13065881-2069-409a-ad85-7ee2df901667,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,627,4616,1,0.00190910,0.03500000,0.03690910
2025-07-27T20:14:42.214662+00:00,13065881-2069-409a-ad85-7ee2df901667,ASTM_A706_Grade_60_Reinforcing_Bar_Specifications.pdf,127098,pdf_validation_with_report,gemini-2.0-flash,1833,204,0,0.00026490,0.00000000,0.00026490
2025-07-27T20:14:47.342543+00:00,13065881-2069-409a-ad85-7ee2df901667,Weldable_Reinforcing_Bar__Rebar__-_RKL_Building_Specialties.pdf,2340307,pdf_validation_with_report,gemini-2.0-flash,1778,205,0,0.00025980,0.00000000,0.00025980
2025-07-27T20:14:52.522080+00:00,13065881-2069-409a-ad85-7ee2df901667,Reinforcing_bar_specifications.pdf,228540,pdf_validation_with_report,gemini-2.0-flash,2816,206,0,0.00036400,0.00000000,0.00036400
2025-07-27T20:14:58.450618+00:00,13065881-2069-409a-ad85-7ee2df901667,A706_A706M___09b_-_Standard_Specification_for_-_Low-Alloy_Steel_Deformed_and_Plain_Bars_for_Concrete_Reinforcement1.pdf,116579,pdf_validation_with_report,gemini-2.0-flash,2515,237,0,0.00034630,0.00000000,0.00034630
2025-07-27T20:24:55.923851+00:00,13065881-2069-409a-ad85-7ee2df901667,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,627,2966,1,0.00124910,0.03500000,0.03624910
2025-07-27T20:25:17.248421+00:00,13065881-2069-409a-ad85-7ee2df901667,ASTM_A706_A706M_-_09b_Standard_Specification_for_Low-Alloy_Steel_Deformed_and_Plain_Bars_for_Concrete_Reinforcement.pdf,116579,pdf_validation_with_report,gemini-2.0-flash,2515,228,0,0.00034270,0.00000000,0.00034270
2025-07-27T20:25:21.977616+00:00,13065881-2069-409a-ad85-7ee2df901667,Weldable_Reinforcing_Bar__Rebar__Data_Sheet.pdf,2340307,pdf_validation_with_report,gemini-2.0-flash,1778,227,0,0.00026860,0.00000000,0.00026860
2025-07-27T20:25:24.954918+00:00,13065881-2069-409a-ad85-7ee2df901667,ASTM_A706_Rebar_Information.pdf,127098,pdf_validation_with_report,gemini-2.0-flash,1833,202,0,0.00026410,0.00000000,0.00026410
2025-07-28T06:51:20.623978+00:00,9c01270b-a09b-45fb-9ece-79edc8f9cd57,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1448,0,0.00118590,0.00000000,0.00118590
2025-07-28T06:52:50.881556+00:00,9c01270b-a09b-45fb-9ece-79edc8f9cd57,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,2656,1,0.00112400,0.03500000,0.03612400
2025-07-28T06:55:14.343192+00:00,9c01270b-a09b-45fb-9ece-79edc8f9cd57,8a60096d5f430304dc499351ad2b65f0.pdf,127098,standard_llm_validation,gemini-2.0-flash,1822,197,0,0.00026100,0.00000000,0.00026100
2025-07-28T06:56:13.602972+00:00,9c01270b-a09b-45fb-9ece-79edc8f9cd57,ASTM_A706_A706M_Standard_Specification.pdf,116579,pdf_validation_with_report,gemini-2.0-flash,2504,212,0,0.00033520,0.00000000,0.00033520
2025-07-28T06:56:31.183033+00:00,9c01270b-a09b-45fb-9ece-79edc8f9cd57,Weldable_Reinforcing_Bar__Rebar__Product_Sheet.pdf,2340307,pdf_validation_with_report,gemini-2.0-flash,1767,188,0,0.00025190,0.00000000,0.00025190
2025-07-28T06:58:40.745864+00:00,ce92703e-d381-4c77-9085-f58a285b9944,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1485,0,0.00120810,0.00000000,0.00120810
2025-07-28T06:59:41.742881+00:00,N/A,validation_temp.pdf,6322254,standard_llm_validation,gemini-2.0-flash,3099,236,0,0.00040430,0.00000000,0.00040430
2025-07-28T07:00:10.326447+00:00,N/A,validation_temp.pdf,11510552,standard_llm_validation,gemini-2.0-flash,2532,229,0,0.00034480,0.00000000,0.00034480
2025-07-28T07:01:52.364198+00:00,9f69cdec-a524-4c9f-94e0-52a44c47b029,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,947,0,0.00088530,0.00000000,0.00088530
2025-07-31T14:30:21.312750+00:00,8ce28ae7-dc64-4211-acdd-5e25cba6f65e,80b2c70e-b216-445d-bb8c-7c5887f7aa2d_production_merged.pdf,410191,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1794,1495,0,0.00116610,0.00000000,0.00116610
2025-07-31T14:30:23.790645+00:00,0a144647-873f-4fbb-884c-e0141c3e3c34,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1447,0,0.00118530,0.00000000,0.00118530
2025-08-06T11:04:06.283908+00:00,9779fc09-d174-4e18-84e1-b8868a83a4b8,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1296,0,0.00109470,0.00000000,0.00109470
2025-08-06T11:13:40.422547+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2658,235,0,0.00035980,0.00000000,0.00035980
2025-08-06T11:13:45.882413+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2604,202,0,0.00034120,0.00000000,0.00034120
2025-08-06T11:13:51.542120+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2729,230,0,0.00036490,0.00000000,0.00036490
2025-08-06T11:15:28.713621+00:00,N/A,validation_temp.pdf,275238,standard_llm_validation,gemini-2.0-flash,2660,234,0,0.00035960,0.00000000,0.00035960
2025-08-06T11:15:32.013058+00:00,N/A,validation_temp.pdf,419862,standard_llm_validation,gemini-2.0-flash,2574,212,0,0.00034220,0.00000000,0.00034220
2025-08-06T11:15:35.921508+00:00,N/A,validation_temp.pdf,405877,standard_llm_validation,gemini-2.0-flash,2701,217,0,0.00035690,0.00000000,0.00035690
2025-08-06T11:15:50.160682+00:00,N/A,validation_temp.pdf,278763,standard_llm_validation,gemini-2.0-flash,2669,238,0,0.00036210,0.00000000,0.00036210
2025-08-06T11:15:53.687773+00:00,N/A,validation_temp.pdf,423256,standard_llm_validation,gemini-2.0-flash,2635,221,0,0.00035190,0.00000000,0.00035190
2025-08-06T11:15:57.995816+00:00,N/A,validation_temp.pdf,409324,standard_llm_validation,gemini-2.0-flash,2672,252,0,0.00036800,0.00000000,0.00036800
2025-08-06T12:20:31.193929+00:00,d4edcc86-eecc-43ad-b55c-36f918377716,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1401,0,0.00115770,0.00000000,0.00115770
2025-08-06T12:22:02.628195+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2641,212,0,0.00034890,0.00000000,0.00034890
2025-08-06T12:22:06.924266+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2587,207,0,0.00034150,0.00000000,0.00034150
